alert,cdi,code,detail,dmin,felt,gap,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
,,73090771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73090771&format=geojson,0.01116,,37.0,",nc73090771,",1.41,md,,nc,39.0,"6km W of Cobb, CA",0.05,31,",nc,",reviewed,1538104530290,"M 1.4 - 6km W of Cobb, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538171342226,https://earthquake.usgs.gov/earthquakes/eventpage/nc73090771
,,80311559,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80311559&format=geojson,0.089,,129.0,",mb80311559,",1.11,ml,,mb,10.0,"11km ESE of Lincoln, Montana",0.08,19,",mb,",reviewed,1538103981730,"M 1.1 - 11km ESE of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420.0,1538146047230,https://earthquake.usgs.gov/earthquakes/eventpage/mb80311559
,,00658657,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658657&format=geojson,0.029,,63.77,",nn00658657,",-0.3,ml,,nn,21.0,"56km ENE of Beatty, Nevada",0.1847,0,",nn,",reviewed,1538103937344,"M -0.3 - 56km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538186671336,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658657
,,20265978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265978&format=geojson,,,,",ak20265978,",1.4,ml,,ak,,"121km W of Fort Yukon, Alaska",0.81,30,",ak,",reviewed,1538103877144,"M 1.4 - 121km W of Fort Yukon, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039028011,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265978
,,20265976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265976&format=geojson,,,,",ak20265976,",2.2,ml,,ak,,"75km SSW of Kaktovik, Alaska",0.65,74,",ak,",reviewed,1538103330276,"M 2.2 - 75km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039027433,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265976
,,73090766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73090766&format=geojson,0.03951,,157.0,",nc73090766,",1.24,md,,nc,9.0,"4km NNW of Almanor, CA",0.15,24,",nc,",reviewed,1538103212550,"M 1.2 - 4km NNW of Almanor, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538118842728,https://earthquake.usgs.gov/earthquakes/eventpage/nc73090766
,,20273695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20273695&format=geojson,,,,",ak20273695,",1.8,ml,,ak,,"37km WNW of Anchor Point, Alaska",0.54,50,",ak,",reviewed,1538102860028,"M 1.8 - 37km WNW of Anchor Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039026892,https://earthquake.usgs.gov/earthquakes/eventpage/ak20273695
,,1000h3l2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h3l2&format=geojson,4.983,,209.0,",us1000h3l2,",4.5,mb,,us,,"Off the coast of Aisen, Chile",0.75,312,",us,",reviewed,1538102648980,"M 4.5 - Off the coast of Aisen, Chile",0,earthquake,",geoserve,origin,phase-data,",-300.0,1539133269040,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h3l2
,,60298172,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60298172&format=geojson,0.1436,,47.0,",uu60298172,",1.08,ml,,uu,22.0,"13km E of Centerville, Utah",0.17,18,",uu,",reviewed,1538102579020,"M 1.1 - 13km E of Centerville, Utah",0,earthquake,",geoserve,origin,phase-data,",-420.0,1538148002470,https://earthquake.usgs.gov/earthquakes/eventpage/uu60298172
,,37372450,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372450&format=geojson,0.01682,,60.0,",ci37372450,",0.42,ml,,ci,20.0,"9km NE of Aguanga, CA",0.12,3,",ci,",reviewed,1538102378360,"M 0.4 - 9km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140763093,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372450
,,1000h3wp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h3wp&format=geojson,2.777,,222.0,",ak20265972,us1000h3wp,",3.3,ml,,us,,"300km SE of Kodiak, Alaska",0.55,168,",ak,us,",reviewed,1538102273280,"M 3.3 - 300km SE of Kodiak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1539128190040,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h3wp
,,37372442,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372442&format=geojson,0.02307,,80.0,",ci37372442,",0.7,ml,,ci,26.0,"21km SSW of La Quinta, CA",0.21,8,",ci,",reviewed,1538102121060,"M 0.7 - 21km SSW of La Quinta, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140760685,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372442
,,00658627,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658627&format=geojson,0.152,,280.98,",nn00658627,",0.6,ml,,nn,3.0,"44km N of Spanish Springs, Nevada",0.1184,6,",nn,",reviewed,1538102072185,"M 0.6 - 44km N of Spanish Springs, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538186663061,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658627
,,61788246,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av61788246&format=geojson,0.03407,,340.0,",av61788246,",0.4,ml,,av,4.0,"47km W of Tanaga Volcano, Alaska",0.23,2,",av,",reviewed,1538101847560,"M 0.4 - 47km W of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538170990930,https://earthquake.usgs.gov/earthquakes/eventpage/av61788246
,,20265968,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265968&format=geojson,,,,",ak20265968,us1000h3l0,",2.4,ml,,ak,,"73km SSW of Kaktovik, Alaska",0.51,89,",ak,us,",reviewed,1538101776547,"M 2.4 - 73km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539127541040,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265968
,,73090751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73090751&format=geojson,0.01526,,94.0,",nc73090751,",0.17,md,,nc,8.0,"9km E of Mammoth Lakes, CA",0.03,0,",nc,",reviewed,1538100226300,"M 0.2 - 9km E of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538103003002,https://earthquake.usgs.gov/earthquakes/eventpage/nc73090751
,,2018271006,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2018271006&format=geojson,0.6317,,321.0,",pr2018271006,",2.55,md,,pr,9.0,"67km NNW of San Antonio, Puerto Rico",0.24,100,",pr,",reviewed,1538100108810,"M 2.6 - 67km NNW of San Antonio, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240.0,1538131844583,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018271006
,,70251523,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ismpkansas70251523&format=geojson,0.1356,,243.0,",ismpkansas70251523,",1.71,ml,,ismpkansas,10.0,"12km SW of Wellington, Kansas",0.04,45,",ismpkansas,",reviewed,1538100029570,"M 1.7 - 12km SW of Wellington, Kansas",0,earthquake,",geoserve,origin,phase-data,",-360.0,1538161710320,https://earthquake.usgs.gov/earthquakes/eventpage/ismpkansas70251523
,,37372410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372410&format=geojson,0.02294,,59.0,",ci37372410,",1.02,ml,,ci,34.0,"8km E of Yucaipa, CA",0.13,16,",ci,",reviewed,1538099426560,"M 1.0 - 8km E of Yucaipa, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140794845,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372410
,,1000h71w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h71w&format=geojson,3.564,,123.0,",us1000h71w,",4.2,mb,,us,,"281km N of Ndoi Island, Fiji",0.62,271,",us,",reviewed,1538099094250,"M 4.2 - 281km N of Ndoi Island, Fiji",0,earthquake,",geoserve,origin,phase-data,",-720.0,1539125898040,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h71w
,,70616952,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70616952&format=geojson,0.03603,,61.0,",hv70616952,",2.32,ml,,hv,47.0,"22km ENE of Honaunau-Napoopoo, Hawaii",0.13,83,",hv,",reviewed,1538099072350,"M 2.3 - 22km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538102662850,https://earthquake.usgs.gov/earthquakes/eventpage/hv70616952
,,37372378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372378&format=geojson,0.04702,,98.0,",ci37372378,",0.59,ml,,ci,24.0,"8km S of Idyllwild, CA",0.17,5,",ci,",reviewed,1538098861400,"M 0.6 - 8km S of Idyllwild, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140811012,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372378
,,20265958,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265958&format=geojson,,,,",ak20265958,us1000h3ku,",3.4,ml,3.35,ak,,"77km SW of Kaktovik, Alaska",0.7,178,",ak,us,",reviewed,1538098837926,"M 3.4 - 77km SW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,shakemap,",-540.0,1539221796040,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265958
,,20265955,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265955&format=geojson,,,,",ak20265955,us1000h915,",2.1,ml,,ak,,"37km S of Redoubt Volcano, Alaska",0.61,68,",ak,us,",reviewed,1538098722574,"M 2.1 - 37km S of Redoubt Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539059162040,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265955
,,20273690,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20273690&format=geojson,,,,",ak20273690,",1.8,ml,,ak,,"49km SSE of Tanaga Volcano, Alaska",0.6,50,",ak,",reviewed,1538098563593,"M 1.8 - 49km SSE of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1539039023352,https://earthquake.usgs.gov/earthquakes/eventpage/ak20273690
,,37372362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372362&format=geojson,0.0181,,97.0,",ci37372362,",0.42,ml,,ci,20.0,"9km NE of Aguanga, CA",0.08,3,",ci,",reviewed,1538098363930,"M 0.4 - 9km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538153141536,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372362
,,37372346,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372346&format=geojson,0.02689,,25.0,",ci37372346,",1.31,ml,,ci,71.0,"3km W of Cabazon, CA",0.16,26,",ci,",reviewed,1538098020810,"M 1.3 - 3km W of Cabazon, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538146493900,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372346
,,37372338,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372338&format=geojson,0.1758,,75.0,",ci37372338,",1.44,ml,,ci,31.0,"20km NNW of Tehachapi, CA",0.12,32,",ci,",reviewed,1538097736850,"M 1.4 - 20km NNW of Tehachapi, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538145642050,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372338
,,70616922,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70616922&format=geojson,0.03396,,64.0,",hv70616922,",1.02,md,,hv,23.0,"22km ENE of Honaunau-Napoopoo, Hawaii",0.13,16,",hv,",reviewed,1538097691750,"M 1.0 - 22km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538382010120,https://earthquake.usgs.gov/earthquakes/eventpage/hv70616922
,,20265948,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265948&format=geojson,,,,",ak20265948,",0.8,ml,,ak,,"20km E of Eielson Air Force Base, Alaska",0.79,10,",ak,",reviewed,1538097454940,"M 0.8 - 20km E of Eielson Air Force Base, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039022786,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265948
,,20265947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265947&format=geojson,,,,",ak20265947,",1.8,ml,,ak,,"74km SSW of Kaktovik, Alaska",0.58,50,",ak,",reviewed,1538097384862,"M 1.8 - 74km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039022268,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265947
,,20273687,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20273687&format=geojson,,,,",ak20273687,",1.4,ml,,ak,,"28km SW of Tanaga Volcano, Alaska",0.96,30,",ak,",reviewed,1538097330834,"M 1.4 - 28km SW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1539039021729,https://earthquake.usgs.gov/earthquakes/eventpage/ak20273687
,,20273686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20273686&format=geojson,,,,",ak20273686,",1.1,ml,,ak,,"97km NNW of Kobuk, Alaska",0.88,19,",ak,",reviewed,1538097068525,"M 1.1 - 97km NNW of Kobuk, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039021186,https://earthquake.usgs.gov/earthquakes/eventpage/ak20273686
,,20265945,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265945&format=geojson,,,,",ak20265945,",1.8,ml,,ak,,"59km WNW of Skagway, Alaska",0.68,50,",ak,",reviewed,1538096953698,"M 1.8 - 59km WNW of Skagway, Alaska",0,earthquake,",geoserve,origin,phase-data,",-480.0,1539039020634,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265945
,,1000h3ki,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h3ki&format=geojson,1.334,,147.0,",us1000h3ki,",4.7,mb,,us,,"148km E of Petropavlovsk-Kamchatskiy, Russia",1.38,340,",us,",reviewed,1538096770270,"M 4.7 - 148km E of Petropavlovsk-Kamchatskiy, Russia",0,earthquake,",geoserve,origin,phase-data,",660.0,1539058057040,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h3ki
,,80311554,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80311554&format=geojson,0.137,,111.0,",mb80311554,",0.99,ml,,mb,10.0,"16km ESE of Lincoln, Montana",0.19,15,",mb,",reviewed,1538096700530,"M 1.0 - 16km ESE of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420.0,1538145741360,https://earthquake.usgs.gov/earthquakes/eventpage/mb80311554
,,20265943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265943&format=geojson,,,,",ak20265943,",1.3,ml,,ak,,"63km NNW of Talkeetna, Alaska",0.46,26,",ak,",reviewed,1538096531481,"M 1.3 - 63km NNW of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039020046,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265943
,,20265942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265942&format=geojson,,,,",ak20265942,",1.4,ml,,ak,,"81km W of Haines, Alaska",0.84,30,",ak,",reviewed,1538096494728,"M 1.4 - 81km W of Haines, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039019496,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265942
,,37372330,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372330&format=geojson,0.003034,,55.0,",ci37372330,",0.35,ml,,ci,25.0,"10km NE of Aguanga, CA",0.14,2,",ci,",reviewed,1538096173490,"M 0.4 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538145195027,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372330
,,37372322,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372322&format=geojson,0.02157,,35.0,",ci37372322,",1.02,ml,,ci,45.0,"9km NE of Aguanga, CA",0.21,16,",ci,",reviewed,1538096061970,"M 1.0 - 9km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140906520,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372322
,,1000h3k1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h3k1&format=geojson,0.123,,51.0,",ismpkansas70251508,us1000h3k1,",2.1,mb_lg,,us,,"13km SW of Wellington, Kansas",0.48,68,",ismpkansas,us,",reviewed,1538095913240,"M 2.1 - 13km SW of Wellington, Kansas",0,earthquake,",geoserve,origin,phase-data,",-360.0,1539312768040,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h3k1
,,37372314,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372314&format=geojson,0.006175,,31.0,",ci37372314,",1.46,ml,,ci,48.0,"9km NE of Aguanga, CA",0.2,33,",ci,",reviewed,1538095855390,"M 1.5 - 9km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538140909460,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372314
,,37372306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372306&format=geojson,0.08245,,51.0,",ci37372306,",0.87,ml,,ci,21.0,"30km NNW of Searles Valley, CA",0.16,12,",ci,",reviewed,1538095659660,"M 0.9 - 30km NNW of Searles Valley, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538144708626,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372306
,,20265939,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265939&format=geojson,,,,",ak20265939,",1.1,ml,,ak,,"22km NNE of Badger, Alaska",0.73,19,",ak,",reviewed,1538095391929,"M 1.1 Explosion - 22km NNE of Badger, Alaska",0,explosion,",geoserve,origin,phase-data,",-540.0,1539039018928,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265939
,,00658655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658655&format=geojson,0.027,,153.72,",nn00658655,",-0.4,ml,,nn,7.0,"55km ENE of Beatty, Nevada",0.1803,0,",nn,",reviewed,1538095372398,"M -0.4 - 55km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538186669649,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658655
,,70616857,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70616857&format=geojson,0.002821,,80.0,",hv70616857,",0.69,md,,hv,8.0,"27km E of Honaunau-Napoopoo, Hawaii",0.09,7,",hv,",reviewed,1538095354860,"M 0.7 - 27km E of Honaunau-Napoopoo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538099838420,https://earthquake.usgs.gov/earthquakes/eventpage/hv70616857
,,2018271000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2018271000&format=geojson,0.4049,,216.0,",pr2018271000,us1000h3n9,",2.65,md,,pr,13.0,"53km NW of San Antonio, Puerto Rico",0.45,108,",pr,us,",reviewed,1538095324940,"M 2.7 - 53km NW of San Antonio, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240.0,1539312977040,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018271000
,,20265936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265936&format=geojson,,,,",ak20265936,",1.5,ml,,ak,,"49km WSW of Willow, Alaska",0.55,35,",ak,",reviewed,1538095140555,"M 1.5 - 49km WSW of Willow, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039018359,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265936
,,37372298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372298&format=geojson,0.004624,,42.0,",ci37372298,",0.34,ml,,ci,24.0,"10km NE of Aguanga, CA",0.16,2,",ci,",reviewed,1538094906340,"M 0.3 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538144419870,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372298
,,00658510,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658510&format=geojson,0.024,,67.01,",nn00658510,",0.3,ml,,nn,33.0,"55km ENE of Beatty, Nevada",0.1519,1,",nn,",reviewed,1538094820063,"M 0.3 - 55km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538186625923,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658510
,,20265935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20265935&format=geojson,,,,",ak20265935,",1.7,ml,,ak,,"105km NNW of Arctic Village, Alaska",0.94,44,",ak,",reviewed,1538094778014,"M 1.7 - 105km NNW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539039017798,https://earthquake.usgs.gov/earthquakes/eventpage/ak20265935
,,70805084,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av70805084&format=geojson,0.01068,,110.0,",av70805084,",-0.27,ml,,av,7.0,"11km W of Akutan, Alaska",0.21,0,",av,",reviewed,1538094546850,"M -0.3 - 11km W of Akutan, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538171732230,https://earthquake.usgs.gov/earthquakes/eventpage/av70805084
,,37372290,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37372290&format=geojson,0.1588,,71.0,",ci37372290,",1.15,ml,,ci,19.0,"21km ENE of Boron, CA",0.13,20,",ci,",reviewed,1538094419620,"M 1.2 - 21km ENE of Boron, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538143904823,https://earthquake.usgs.gov/earthquakes/eventpage/ci37372290
,2.0,1000h3jv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h3jv&format=geojson,0.556,2.0,96.0,",us1000h3jv,",4.0,mb,,us,,"23km NW of Antalya, Turkey",0.83,247,",us,",reviewed,1538094390550,"M 4.0 - 23km NW of Antalya, Turkey",0,earthquake,",dyfi,geoserve,origin,phase-data,",120.0,1538095645445,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h3jv
